SentenceID	English	Arabic	SentenceType	SwitchTranslation	Comment
A-14351	I am the Nightshade. Get me coverage of all of this.	تخبره بماذا ؟		HARD	Ambigious (2nd/3rd) تخبره
A-14352	I am the Queen's brother!	أنا أخ الملكة	M-N	أنا أخت الملكة	
A-14353	I am the Tobi.	أنا توبي .	B-N		
A-14354	I am the biggest dealer of Mehnaz Beauty Products.	أني أكبر تاجر لمنتجات مهناز للتجميل	M-N	أني أكبر تاجرة لمنتجات مهناز للتجميل	
A-14355	I am the blade and the bullet.	أنا الذي سأقضي عليهم	M-N	أنا التي سأقضي عليهم	
A-14356	I am the brand ambassador.	أنا سفيرة لهذه العلامة التجارية	F-N	أنا سفير لهذه العلامة التجارية	
A-14357	I am the cat that walks by himself and all places are alike to me.	إنني القطة التي تمشي بمفردها وجميع الأماكن متشابهة بالنسبة لي	F-N	إنني القط الذي يمشي بمفرده وجميع الأماكن متشابهة بالنسبة لي	
A-14358	I am the cause for the shock and the solution	أنا السبب في الصدمة والحل	B-N		
A-14359	I am the daughter of Sayo Kashima.	أنا ابنة ( سايو كاشيما )	F-N	أنا ابن ( سايو كاشيما )	
A-14360	I am the emperor now	أنا الإمبراطور الآن	M-N	أنا الإمبراطورة الآن	
A-14361	I am the evil scarecrow!	أنا الفزاعة الشريرة !	B-N		
A-14362	I am the former court commander. Zhaohuai An	( أنا قائد المحكمة ( شياو هوي آه	M-N	( أنا قائدة المحكمة ( شياو هوي آه	
A-14363	I am the governor!	أنا الحاكم !	M-N	أنا الحاكمة !	
A-14364	I am the greatest god.	أنا . . . . . أعظم إله	M-N	أنا . . . . . أعظم إلهة	
A-14365	I am the greatest. I'm a bad man.	. أنا الأعظم إننى رجل سيىء .	M-N	. أنا الأعظم إننى امرأة سيئة .	
A-14366	I am the last of my kind.	انا الاخير من نوعى	M-N	انا الاخيرة من نوعى	
A-14367	I am the law.	أنا هو القانون .	M-N	أنا هي القانون .	
A-14368	I am the man with the button.	انا الرجل الذي املك الزر	M-N	انا المرأة التي املك الزر	
A-14369	I am the master of parliament, chief military officer of Costa Gravas.	( اليخاندرو فولجنسيو غويا ) . . . أنا رئيس البرلمان	M-N	( اليخاندرو فولجنسيو غويا ) . . . أنا رئيسة البرلمان	Bad translation
A-14370	I am the master.	أنا الأستاذ	M-N	أنا الأستاذة	
A-14371	I am the most patient person I know, Lupita.	أنت أكثر إنسانه صبورة عرفتها	B-F	أنت أكثر إنسان صبور عرفته	
A-14372	I am the new one.	أنا أميرها الجديد	M-N	أنا أميرتها الجديدة	
A-14373	I am the one person Bailey does not want to see right now.	أنا الشخص الوحيد الذي لا تريد ( بيلي ) رؤيته الآن .	B-N		
A-14374	I am the one who couldn't deal with another weekend roaming some box-shaped superstore buying appliances on credit and pretending to be a couple that neither one of us ever knew how to be.	أنا التى لم تستطيع تحمل أسبوع أخر و شراء الأشياء والتظاهر أننا زوجين سعيدين بالرغم من أننا لسنا كذلك		HARD	
A-14375	I am the only nice one!	فأنا الوحيدة اللطيفة !	F-N	فأنا الوحيد اللطيف !	
A-14376	I am through with this, okay?	انا معك في هذا ، حسنا ؟	B-B		
A-14377	I am tired of people who treat this like math.	سئمت الناس الذين يعتبرون هذا كعملية حسابية .	B-N		
A-14378	I am too tired for this! I don't!	أنا متعبة جدا من هذا أنا لا أعلم	F-N	أنا متعب جدا من هذا أنا لا أعلم	
A-14379	I am too!	أنا أيضا !	B-N		
A-14380	I am totally in there...	00 كنت على وشك أن أدخل هناك تماما 0000	B-N		
A-14381	I am trapped in my own web.	إتمسكت فى شبكتى الخاصة	B-S		Colloquial إتمسكت
A-14382	I am trapped.	لقد تم الإيقاع بي	B-N		
A-14383	I am truly sorry.	أنا آسفة حقا .	F-N	أنا آسف حقا .	
A-14384	I am truly sorry.	أنا حقا آسف	M-N	أنا حقا آسفة	
A-14385	I am trying to get back to a normal life.	أنا أحاول العودة لحياتي الطبيعية .	B-N		
A-14386	I am trying to get my life back on track.	انا احاول اعادة حياتي للمسار الصحيح . .	B-N		
A-14387	I am trying to have a better relationship with my daughter and that is never gonna happen if she finds out about this.	انا احاول ان اصلح علاقتي بابنتي هذا لن يحصل ان عرفت بهذا الامر	B-N		
A-14388	I am trying to keep this an old-school, traditional neighborhood bar.	أنا أحاول أن أبقى هذا البار على الحالة القديمة بار تقليدى للحى	B-N		
A-14389	I am trying to kick ass at this new job.	أحاول ركل المؤخرات في هذا الشغل الجديد	B-N		
A-14390	I am trying to stop myself from feeling like the failure that I am.	أحاول إيقاف نفسي من الود الفشل بأني .	B-N		Bad translation
A-14391	I am trying to up my level, after all.	أنا أحاول أن أرفع مستواي الأجتماعي قليلا	B-N		
A-14392	I am tying up the phone here.	ساعلق الهاتف هنا	B-N		
A-14393	I am uncomfortable.	أنا غير مرتاح	M-N	أنا غير مرتاحة	
A-14394	I am very happy.	أنا سعيدة للغاية .	F-N	أنا سعيد للغاية .	
A-14395	I am very highly connected.	و أنا لدي أتصالات عالية للغاية	B-N		
A-14396	I am very serious.	أنا جاد جدا .	M-N	أنا جادة جدا .	
A-14397	I am very sorry now, but I guess it's too late.	أسفه له ، لكني لا أستطيع تغييره الأن	F-N	أسف له ، لكني لا أستطيع تغييره الأن	
A-14398	I am vice president, yes. And in this I am nothing. But I may be everything.	انا نائب الرئيس ، نعم وانا في هذا شيئا وانا قد اكون كل شئ	M-N	انا نائبة الرئيس ، نعم وانا في هذا شيئا وانا قد اكون كل شئ	
A-14399	I am warm now.	أشعر بالدفأ الآن	B-S		بالدفأ
A-14400	I am way too excited about this.	إنني متحمس جدا بشأن هذا .	M-N	إنني متحمسة جدا بشأن هذا .	
A-14401	I am well within my rights as ranking medical officer.	لقد استخدمت حقوقي كمسعفة طبية	F-N	لقد استخدمت حقوقي كمسعف طبي	
A-14402	I am well-versed in all the customs...	. . . أناعلى دراية جيدة لجميعالعادات	B-S		لجميعالعادات
A-14403	I am with Housekeeping. I am Housekeeping.	أنا مع خدمة الغرف	B-N		
A-14404	I am with Ladislav.	أنا مع ( لاديسلاف )	B-N		
A-14405	I am with a very important client.	انا بصحبة زبونة مهمة جدا	B-N		
A-14406	I am with child again.	أنا حامل مرة أخرى		HARD	حامل
A-14407	I am with the President.	أنا مع الرئيس	B-N		
A-14408	I am working on it, but I doubt it,boss.	أنا أعمل على ذلك ولكني أشك في ذلك ، مدرب	B-M	أنا أعمل على ذلك ولكني أشك في ذلك ، مدربة	Bad translation
A-14409	I am working on it.	أنا أعمل على ذلك	B-N		
A-14410	I am working through some issues, but that is something I need to do on my own.	أنا أعمل في بعض الأمور لكن هنالك أمور يجب أن أفعلها لوحدي	B-N		
A-14411	I am!	سأبقى !	B-N		
A-14412	I am!	بالفعل !	N-N		
A-14413	I am, Chlo, I just...	أنا . .	B-N		
A-14414	I am, Miss Hawkins. I went out last night.	- فعلا يا آنسة ( هوكينز ) لقد خرجت بالأمس .		HARD	
A-14415	I am, Papi.	أنا بابي	B-N		
A-14416	I am, like, freaking out all over the place. Babe, I have, like, a lot of anxiety about this.	. كنت أشعر بالفزع في جميع انحاء المكان . عزيزتي ، كأن لدي الكثير من التوتر حيال هذا	B-F	. كنت أشعر بالفزع في جميع انحاء المكان . عزيزي ، كأن لدي الكثير من التوتر حيال هذا	
A-14417	I am, really, I'm sorry.	. حقا آسف	M-N	. حقا آسفة	
A-14418	I am, very!	أنا متفاجأة كثيرا	F-N	أنا متفاجئ كثيرا	متفاجأة >>> متفاجئة
A-14419	I am.	أنا	B-N		
A-14420	I am.	أنا من يلغي	B-N		
A-14421	I am.	نعم انا .	B-N		
A-14422	I am.	انا كذلك بالفعل . .	B-N		
A-14423	I am.	أنا صديقك	M-N	أنا صديقتك	
A-14424	I am.	أنا الآن ، أترين ؟	B-F	أنا الآن ، أترى ؟	
A-14425	I am.	وانا كذلك .	B-N		
A-14426	I am.	سأفعل ذلك	B-N		
A-14427	I am.	أقبل .	B-N		
A-14428	I am. Absolutely.	نعم ، قطعا	B-N		
A-14429	I am. Almost six months now.	أنا المدير الآن منذ 6 شهور	M-N	أنا المديرة الآن منذ 6 شهور	
A-14430	I am. And dressed.	ونظيفة		HARD	Ambigious (2nd/3rd) -- Bad translation
A-14431	I am. And if I move him, I can look out for him the same way he did for me.	وإذا نقلته ، يمكنني رعايته بنفس الطريقة التي فعلها معي	B-N		
A-14432	I am. Every word of it is true.	انا متأكد ، كل كلمه فيه هي الحقيقة	M-N	انا متأكدة ، كل كلمه فيه هي الحقيقة	
A-14433	I am. I already know who killed Ricky Morales.	أنا كذلك ، أنا أعلم بالفعل من " قتل " ريكي موراليس	B-N		
A-14434	I am. I know how to spot the crack in a relationship, and that's when I drive in my wedge.	حسنا ، و انا أعرف كيف اتعامل مع هراء العلاقات . .	B-N		
A-14435	I am. I mean, how could I pass up a chance to see a whole other world?	أجل ، سآتي ، كيف لي أن افوت فرصة	B-N		
A-14436	I am. I was surprised. I don't usually get excited easily.	- نعم ، لقد دهشت فأنا لا أتحمس بسهولة	B-N		
A-14437	I am. I'm not touching her! I'm not touching her!	أنا لم المسها - أنا لم المسها دعني اذهب -	B-M	أنا لم المسها - أنا لم المسها دعيني اذهب -	
A-14438	I am. What is that supposed to mean?	ما الذي من المفترض أن يعنيه ذلك ؟	N-N		
A-14439	I am?	أوه أنا ؟	B-S		
A-14440	I am?	حقا ؟	B-N		
A-14441	I am?	فعلا	B-N		
A-14442	I am?	فعلا ؟	B-N		
A-14443	I answer Yes.	فقلت له : نعم	B-N		
A-14444	I answer to no one.	لا أستجيب إلى أحد	B-N		
A-14445	I answered promptly, and I haven't lied!	داكي : لقد قلت لك وأنا لا أكذب أنت تكذب علي دكتور ميرالد -		HARD	More than one sentence
A-14446	I apologize for my earlier outburst.	أعذروني على هيجاني المبكر	B-M!	أعذرنني على هيجاني المبكر	
A-14447	I apologize in advance for my discourtesy.	- سان دعني أعتذر على ما كنت على وشك فعله	B-M	- سان دعيني أعتذر على ما كنت على وشك فعله	
A-14448	I apologize, charlotte, for losing my cool	أعتذر " شارلوت " لأننى فقدت هدوئى	B-N		
A-14449	I apologize, gentlemen,	أعتذر ، أيهالسادة ،	B-S		أيهالسادة
A-14450	I apologize.	أنا آسف .	M-N	أنا آسفة .	
A-14451	I apologize.	أنا أعتذر	B-N		
A-14452	I apologize. My earnings are so little.	انا اسف ، لكنني لا أجني الكثير	M-N	انا اسفة ، لكنني لا أجني الكثير	
A-14453	I apologize...	أعتذر . . .	B-N		
A-14454	I apologized, she said she would drop the charges.	أعتذرت ، وقالت إنها ستسقط التهم	B-N		
A-14455	I applied them to the data he hacked, and, uh, I think I see how he does it.	لماذا ؟ لماذا فقدنا أثره ؟	B!-N		
A-14456	I appreciate everyone coming in early.	اقدر قدوم الجميع مبكرا	B-N		
